TEAM,NO.,PLAYER,GP,MPG,SP,aSP,DRE,GmSc,EFF,DRE+,GmSc+,EFF+,PER,OWS,DWS,WS,ORtg,DRtg,Floor%,Stop%,EWA,PIE,POS/G,POS%,USG%,EFG%,TS%,PPWS,eTS%,ePPWS,FTR,T/G,%Pass,%Shoot,%Fouled,%TO,AST/TO,Econ,PPR,AR,pAST%,hAST%,TOR,hTO%,STL%,BLK%,REB%,OREB%,DREB%
ADU,3,M. Montebon,11.0,21.01969696969697,44.45454545454545,43.46666666666667,4.266930909090908,4.190909090909093,6.818181818181818,80.91612272836673,78.24557494889386,75.14221211271635,14.030288773520507,0.21489645617830963,0.30917456163243306,0.5240710178107427,86.31828925060351,89.7589011734887,37.35796956791252,0.15861444595537838,0.36928968619444436,5.209914011127972,10.112458878672838,36.661375467590545,25.250490970733594,37.11340206185567,41.542195668409256,0.8308439133681852,33.30339769495584,0.6660679538991169,0.23711340206185566,30.887645687645684,58.86437045310471,28.549219669755793,6.699972831829022,5.886437045310473,1.7,2.4545454545454546,1.2370808744689246,30.565356339078065,33.0024104701765,0.21102284011916583,17.97962137592827,0.12413108242303872,11.686753894353377,1.7979621375928272,6.5903965565178,2.856097564292796,10.396508990900974
ADU,8,H. Demisana,9.0,3.6814814814814816,11.222222222222221,10.97283950617284,-0.14558333333333334,0.14444444444444451,0.5555555555555556,-2.760775629646772,2.6968226603258185,6.122698764739852,2.684038449016014,-0.00033025931539440093,0.044328058669521275,0.04399779935412688,48.1400443685018,89.73203478964487,26.839028579741708,0.15924695411713843,-0.1341151870925055,0.0,1.7915917915665385,37.08470944846257,26.170495107817768,30.76923076923077,28.818443804034583,0.5763688760806917,26.007802340702206,0.5201560468140441,0.15384615384615385,2.87353779118485,22.745299304810334,50.26711146363085,7.654084822470022,19.33350440908879,0.2,-0.3333333333333333,-14.028313545623487,6.201809565892093,6.767935027823732,0.05030181086519114,31.009047829460464,0.2515090543259557,6.201809565892093,6.201809565892093,14.371945961483185,14.236361565620134,14.510137749574369
ADU,9,L. Perez,11.0,7.462121212121213,15.545454545454545,15.200000000000001,1.8466809090909093,1.6181818181818186,3.5454545454545454,35.01961064374673,30.211957355538182,39.0739502986125,15.196308261650115,0.09785534910440015,0.1097051227988443,0.20756047190324445,120.6019675114246,89.78384575539545,62.11769989571005,0.15802718226781173,0.17871739791564525,1.5680323722812342,1.4676982744764338,14.98831878022212,9.690986350679669,64.28571428571429,68.5378590078329,1.370757180156658,68.5378590078329,1.370757180156658,0.21428571428571427,2.7939942410530647,38.27920261476399,45.55225111156915,9.661081829156974,6.507464444509878,1.0,0.09090909090909091,-0.8711686787567199,12.38798089362346,5.331358756016289,0.10351966873706003,12.38798089362346,0.10351966873706003,6.19399044681173,37.163942680870385,9.282088469905728,5.746575998467578,12.885591565794611
ADU,10,C. Manzano,11.0,24.615151515151513,58.18181818181818,56.88888888888889,7.950733636363637,8.836363636363636,14.909090909090908,150.77406979566516,164.9776547729388,164.31097048647308,23.92305029112731,0.4901988152939803,0.37093806978184435,0.8611368850758246,93.30155010957863,88.50956456395593,48.657349000010846,0.18802724698243137,1.7651090798478795,11.583206879109763,12.69833264892619,39.31177227968535,26.040231562205065,49.107142857142854,52.956054378754345,1.059121087575087,50.94282238442822,1.0188564476885644,0.29464285714285715,28.439819004524885,45.12765920517464,35.80127630277188,10.440399669063833,8.63066482298965,0.8888888888888888,1.0,-4.357586160129752,17.181926494914144,24.136505346906397,0.13519603424966203,19.32966730677841,0.15209553853086977,10.022790455366582,7.159136039547559,13.365927437083414,10.104083675749502,16.690498963058364
ADU,11,J. Barcelona,10.0,4.151666666666666,9.4,9.191111111111113,-0.34098700000000004,-0.27,0.0,-6.46632123383879,-5.040983895839797,0.0,-2.3694216221358744,0.0038078991186354387,0.0525374386047324,0.05634533772336784,48.59582277509483,92.49104762002922,25.3155497858264,0.09429224552060607,-0.27242826916036866,-0.8093070308548306,0.8213333333333335,15.075627867160932,12.0359810934797,16.666666666666664,20.242914979757085,0.4048582995951417,18.382352941176467,0.3676470588235294,0.2222222222222222,1.197948717948718,0.0,75.12842465753424,16.523972602739725,8.347602739726028,0.0,-0.1,-2.5836044216440257,0.0,0.0,0.0,12.175324675324674,0.09191176470588235,0.0,0.0,6.881917761082755,9.08932534482628,4.632060031498009
ADU,15,R. Torres,11.0,16.548484848484847,36.27272727272727,35.46666666666667,4.908698181818182,5.245454545454547,7.363636363636363,93.08630324204961,97.93426625924457,81.15358908173366,21.46847518188742,0.3141920664088461,0.23683818734916057,0.5510302537580067,105.18221988513568,91.13406360520261,46.22201366250838,0.12623936091003904,0.9643668817294725,6.727364693980779,9.054487666651182,41.69500995242238,28.68192010754207,50.55555555555556,55.176565008025676,1.1035313001605136,45.0155508266492,0.9003110165329841,0.24444444444444444,18.920663650075415,39.56854344278214,43.24276533389763,10.462038838047256,6.726652385272965,1.0,0.45454545454545453,-2.7498205640118947,14.056314609769554,21.488138888415165,0.10964912280701754,14.056314609769554,0.10964912280701754,5.020112360631984,0.0,5.493499359091741,2.591273282590444,8.451537475525756
ADU,18,J. Erolon,11.0,21.437878787878784,40.0,39.111111111111114,3.4241645454545466,3.08181818181818,5.181818181818182,64.93428754888217,57.53850305352491,57.108081205664426,10.578471378648292,0.15920888302821376,0.30990814115897913,0.4691170241871929,84.43021720255047,90.63416833963498,37.87034493427122,0.13800826279630085,-0.028336554423758896,3.0349013657056148,10.001287978112229,35.55106034570271,24.47748282354231,37.11340206185567,40.77615298087739,0.8155230596175478,33.54410857495373,0.6708821714990746,0.2268041237113402,29.1024818318936,56.96263364310201,30.30044608950813,6.801781342640842,5.935138924749015,1.631578947368421,2.090909090909091,0.7580934594100023,28.17818889276457,29.914277902569523,0.19785550165943322,17.27050286975893,0.12126627521062036,9.998712187755169,0.90897383525047,4.038649879345336,1.200164822635642,6.931721187145599
ADU,19,J. Jaymalin,9.0,2.5685185185185184,9.777777777777779,9.560493827160496,0.7453666666666666,0.34444444444444433,0.6666666666666666,14.134791952955114,6.430884805392331,7.3472385176878205,11.410370330015732,0.014079938279077591,0.0318383251957926,0.045918263474870186,108.39770734538388,88.2301362812896,41.3915061882627,0.19460575306052458,0.006789748322817749,0.10116337885685382,0.531983636972755,15.783161847522797,11.68226877960027,30.0,42.51700680272109,0.8503401360544218,31.725888324873097,0.6345177664974619,0.4,1.4290933467404057,45.734925065084305,38.87468630532167,15.390388629594012,0.0,inf,0.4444444444444444,3.093371119593976,20.88618960977583,8.264842279259838,0.14534883720930233,0.0,0.0,62.658568829327486,0.0,2.0599443815016993,0.0,4.1595030780322775
ADU,20,E. Anabo,11.0,20.501515151515154,44.72727272727273,43.73333333333334,5.455266363636364,5.154545454545456,9.181818181818182,103.45117181425785,96.23696528421432,101.19151231179136,17.39293427579837,0.2918982918004711,0.31332374118313866,0.6052220329836098,85.38228060003719,87.77023668789843,41.2888500952318,0.20543304742588847,0.7374657851229499,7.233181588265047,7.1415440510257815,26.545114188607137,17.64472437087719,37.06896551724138,41.87604690117253,0.8375209380234506,32.55914912090297,0.6511829824180595,0.5344827586206896,23.864143699437818,60.50291540164053,22.09476836519169,11.688152000790616,5.714164232377161,1.8,2.6363636363636362,1.4268920141117285,34.369954690581146,24.151828531956443,0.2375923970432946,19.094419272545082,0.13199577613516367,21.640341842217758,1.2729612848363387,14.147407540357063,9.203185417692147,19.186710857688613
ADU,21,J. Medina,11.0,20.813636363636363,29.272727272727273,28.622222222222227,3.6271963636363624,3.027272727272727,5.0,68.78448992332451,56.520122468506806,55.10428888265866,9.49775857926391,0.10973828806012095,0.30281999522276526,0.41255828328288624,88.34281139138398,90.31199967371286,37.32494150103571,0.1455929944015504,-0.15061053396891924,3.490136570561457,5.761115766180071,21.09293801866207,15.59878178649649,38.732394366197184,39.857064321055525,0.7971412864211105,30.28404344193818,0.6056808688387636,0.056338028169014086,11.54707253530783,37.048999677008716,55.8976782626869,3.1168658446221946,3.9364562156821763,1.6,1.0,0.1561660385410512,12.623817274113694,7.425397954921646,0.09328358208955223,7.8898857963210585,0.058302238805970144,12.623817274113694,7.8898857963210585,6.447654405723853,2.472320313819859,10.499437230164464
ADU,23,M. Ojarikre,11.0,21.949999999999996,37.27272727272727,36.44444444444445,4.408028181818182,5.227272727272725,11.090909090909092,83.59182676011314,97.59480606423844,122.23133170335194,15.750990462640017,0.31365356092872065,0.33211349327980105,0.6457670542085217,78.10819946119652,88.29844320401392,47.845721939116345,0.1929976212635927,0.5923321627882745,6.980273141122914,4.763034197606504,16.535891426468964,10.827115266169121,50.0,48.952641165755914,0.9790528233151183,48.952641165755914,0.9790528233151183,0.5,9.282682023858495,34.56496884721397,35.256268224158255,17.447332736570623,12.731430192057147,0.46153846153846156,-0.2727272727272727,-3.9981933822625395,11.451829292526277,5.049584110642,0.09535918626827718,24.8122968004736,0.2066115702479339,7.634552861684184,32.44684966215778,18.538788470451344,14.456682699258023,22.699396275706075
ADU,25,K. Cañete,8.0,2.345833333333333,10.5,10.266666666666667,0.5732724999999999,0.4999999999999998,1.0,10.871277026765966,9.335155362666287,11.020857776531733,14.7264057293766,0.0215071905041156,0.025159448474817374,0.04666663897893297,101.04290568173991,89.6262462670373,39.953543875834384,0.16173750529658854,0.036472743377098264,0.25290844714213456,0.7916666666666667,25.717197675834317,17.13112872928357,80.0,80.0,1.6,57.14285714285714,1.1428571428571428,0.0,0.875,0.0,71.42857142857143,0.0,28.571428571428573,0.0,-0.125,-11.431187592034224,0.0,0.0,0.0,31.57894736842105,0.2857142857142857,15.789473684210526,0.0,7.6122811469170255,5.026978115888603,10.247301543926767
ADU,27,A. Fransman,11.0,15.590909090909092,32.54545454545455,31.822222222222223,1.7153836363636366,1.945454545454546,4.909090909090909,32.529749321815146,36.32224086564703,54.10239272115578,9.91873286548674,0.08765743504131514,0.2346769018837555,0.32233433692507063,71.9885177487203,88.56962068902774,34.00152967604971,0.18661336153017202,-0.07689916097961395,3.43955488113303,7.8628274843919534,38.431359237778544,27.22992792603001,31.506849315068493,37.49395258829221,0.7498790517658441,31.414673692744223,0.6282934738548844,0.3013698630136986,16.760235842588784,38.287720767979685,39.59588456088566,11.810616497753461,10.3057781733812,0.631578947368421,-0.09090909090909091,-6.879819704321472,13.874259521458304,15.348539756981452,0.1055594651653765,21.967577575642313,0.16713581984517945,6.937129760729152,2.312376586909717,14.160766347355269,6.601023158589582,21.865889212827987
ADU,30,C. Ronzone,9.0,3.387037037037037,9.88888888888889,9.669135802469137,-0.24260333333333334,-0.3555555555555556,0.0,-4.6006184568133195,-6.638332702340474,0.0,-4.7317987315014305,-0.03423535801541313,0.04172861756204428,0.007493259546631152,22.390068190117574,88.54977085908632,12.87804194959362,0.1870806808210927,-0.23585605207227295,-0.4552352048558422,1.0990413789027422,24.727062995072252,16.392361347106576,0.0,8.503401360544217,0.17006802721088435,7.836990595611286,0.15673981191222572,0.4,3.291838444779621,59.56502260416242,16.876756404512687,6.681464586812202,16.876756404512687,0.6,0.1111111111111111,-10.556192369024496,30.32946163192925,17.367253079471265,0.21613832853025938,50.54910271988208,0.3602305475504323,30.32946163192925,0.0,6.2485354994923075,3.0947935256919443,9.462926357404216
ADU,32,A. Ronzone,11.0,16.696969696969692,20.363636363636363,19.91111111111111,1.8667954545454541,1.4272727272727275,3.272727272727273,35.40105366762077,26.647625307974685,36.06826181410385,6.320533256726952,0.0978129109877704,0.2401360964720969,0.33794900745986733,83.99643770517335,90.89077034574684,37.84001149940404,0.13196714970370266,-0.4111453027435239,0.9610520991401114,3.071855931409783,14.019793653994904,9.692336930126492,41.66666666666667,44.08060453400503,0.8816120906801007,33.12825366777095,0.6625650733554189,0.13333333333333333,7.466858631564514,50.13240095637195,36.52503498249957,4.820055898545242,8.522508162583232,1.0,0.6363636363636364,-1.3626833121659672,20.71593364313758,7.440651942836898,0.15297202797202797,20.71593364313758,0.15297202797202797,20.71593364313758,2.959419091876797,5.444646098003631,4.1091668664178345,6.805807622504538
ADU,33,J. Tumaneng,10.0,4.871666666666666,9.3,9.093333333333335,-0.03070800000000009,0.06999999999999992,0.5,-0.5823324421421406,1.306921750773279,5.510428888265866,2.4068822480642953,0.021221183521772994,0.061813253202947734,0.08303443672472073,64.9367299652917,92.36236127302081,38.08689576859896,0.09732187411755572,-0.20390997669077995,-0.15174506828528073,1.0576206889285256,16.543630050571814,10.558823646485559,33.33333333333333,36.585365853658544,0.7317073170731708,36.585365853658544,0.7317073170731708,0.8333333333333334,3.159577677224736,55.8525873591751,18.989879702119534,15.6625930876456,9.494939851059767,1.0,0.0,-2.201764835550896,28.365557060341708,11.715953222971947,0.21126760563380284,28.365557060341708,0.21126760563380284,0.0,0.0,5.864815991398271,5.80948753864923,5.921208452854023
