TEAM,NO.,PLAYER,GP,MPG,SP,aSP,DRE,GmSc,EFF,DRE+,GmSc+,EFF+,PER,OWS,DWS,WS,ORtg,DRtg,Floor%,Stop%,EWA,PIE,POS/G,POS%,USG%,EFG%,TS%,PPWS,eTS%,ePPWS,FTR,T/G,%Pass,%Shoot,%Fouled,%TO,AST/TO,Econ,PPR,AR,pAST%,hAST%,TOR,hTO%,STL%,BLK%,REB%,OREB%,DREB%
UE,0,J. Datumalim,4.0,13.125,16.5,16.16326530612245,1.487705,1.1750000000000003,2.75,28.096232681267804,21.584551613431593,30.066614337451274,6.486692084376113,0.012363928619486252,0.0544449149839145,0.06680884360340075,76.29230162239287,100.62094635068652,33.631269903987366,0.1263334108932891,-0.11318341570659407,0.19169329073482427,6.588006377849944,33.47189733002783,37.95307088590116,45.65217391304348,46.06365159128978,0.9212730318257957,34.50439146800502,0.7890961262553803,0.08695652173913043,10.652416780665755,27.610414905343358,53.97836113994628,4.329912352985243,14.081311601725115,0.3333333333333333,-0.5,-8.311343792008993,7.589549422433612,7.4074074074074066,0.06273525721455459,22.768648267300836,0.18820577164366376,7.589549422433612,3.794774711216806,4.5662100456621,0.0,8.974358974358974
UE,1,N. Mulingtapang,5.0,20.813333333333336,22.2,21.746938775510205,2.021844,1.9,5.4,38.18377935761809,34.90267920469789,59.039897244449776,6.944133736433008,0.0786101479788821,0.10506693426651859,0.1836770822454007,94.03273895260654,101.66580230998912,44.81123919834256,0.10214980508984975,-0.20067088681353484,1.5335463258785942,4.7815750748109105,15.319866159753078,15.712107929289406,34.375,46.10655737704918,0.9221311475409836,39.96447602131439,0.8563273073263559,0.5,20.970086639306885,72.93302078395386,15.259832040950348,7.038449662298805,4.768697512796984,2.6,1.8,3.2944548182610904,54.37538801171742,19.59011452682339,0.3464818763326226,20.91361077373747,0.1332622601279318,4.182722154747494,0.0,5.5285951225505245,1.875904453933146,9.054846498792687
UE,2,M. Tanedo,6.0,12.397222222222224,21.0,20.571428571428573,2.4240433333333335,2.9,4.333333333333333,45.77956350406119,53.272510365065195,47.37769531962019,14.361032031763449,0.11415818156035033,0.07546919771322191,0.18962737927357226,93.47724318290325,101.47588988273469,45.30817131626904,0.10654540358072809,0.13104167460829413,2.1725239616613417,5.005532200165614,26.924739199046734,29.046580035993347,41.66666666666667,44.014084507042256,0.8802816901408451,33.42245989304813,0.7598784194528876,0.4166666666666667,17.968840249278003,65.4728169383422,22.260757759036352,8.556299009448727,3.7101262931727255,3.0,1.6666666666666667,5.028148832270732,39.95579131293626,27.90326866861546,0.2702702702702703,13.318597104312088,0.0900900900900901,6.659298552156044,0.0,7.734830370872838,7.873502628517969,7.600958306761578
UE,3,C. Cruz Dumont,4.0,5.204166666666666,6.5,6.36734693877551,-0.028360000000000295,0.1499999999999999,1.0,-0.5355962094909698,2.755474674055095,10.933314304527736,4.564739323242671,0.005487364578075391,0.02191242278866796,0.027399787366743353,60.40007802119566,100.02709578680162,32.617353108217415,0.14007831784939084,-0.06478292359261943,0.3194888178913738,2.328327622603494,29.834483642041587,31.265419599833695,25.0,43.40277777777778,0.8680555555555556,36.98224852071006,0.7987220447284346,1.0,5.863657090743274,50.15942141690644,17.05420328174819,15.732172019597172,17.05420328174819,0.5,-0.25,-11.977917394408479,21.474641074820433,15.066724063710721,0.17006802721088435,42.949282149640865,0.3401360544217687,10.737320537410216,0.0,9.21284973184027,4.689010172281252,13.580094845106858
UE,4,T. Lagat,5.0,7.853333333333334,8.6,8.424489795918367,0.2237219999999997,0.3399999999999997,0.6,4.225128885040103,6.24574259452488,6.559988582716642,4.134493595407931,0.002337310771159508,0.039209625401587074,0.04154693617274658,72.40938957220236,102.08720208156672,32.227320511389394,0.09239634015455488,-0.13060574700844874,0.38338658146964855,4.045159979196335,34.34846252731882,40.35041747897627,31.57894736842105,36.1271676300578,0.722543352601156,24.382314694408322,0.5822981366459627,0.21052631578947367,7.490925672594619,31.410552971827894,50.728043049502055,9.85171297085393,8.009691007816114,0.6666666666666666,-0.2,-3.9687019380348536,9.888360461814647,9.12170966901225,0.07763975155279502,14.83254069272197,0.11645962732919254,0.0,0.0,4.88406167872177,0.0,9.599059683949324
UE,5,D. Caoile,6.0,19.519444444444446,27.666666666666668,27.102040816326536,3.9300183333333334,4.05,6.666666666666667,74.22083647966608,74.3978161994876,72.8887620301849,12.420970388049406,0.12174755471007032,0.12002505542287197,0.24177261013294227,95.1932739492881,101.08607932954754,43.9148364002498,0.11556772352097172,0.09328373894546584,3.769968051118211,7.209191974255074,24.62888606343014,26.55617185440712,47.22222222222222,50.465838509316775,1.0093167701863355,35.68814055636896,0.8361921097770154,0.16666666666666666,21.000911992704058,60.68830745847357,28.57018781891217,4.392574096189339,6.348930626424927,1.625,1.5,0.5322477168641015,30.054223474754238,19.90550354361711,0.21797451374916163,18.494906753694913,0.1341381623071764,9.247453376847456,0.0,5.731318144690441,2.5003160830422435,8.850477827281583
UE,7,W. Lingolingo,5.0,28.449999999999996,44.4,43.49387755102041,4.613535999999999,4.360000000000002,8.8,87.12949202927025,80.09246385920152,96.21316587984408,11.716789270990885,0.13569407969541775,0.14731349801223365,0.2830075777076514,87.44365234295455,100.67617970666224,37.95781512105027,0.1250550129512327,0.06346680288480265,3.386581469648562,16.32883328060717,38.27352969770667,43.44695878053028,40.298507462686565,48.25247782994261,0.9650495565988523,32.54750175932442,0.7774742592981718,0.3283582089552239,30.07067943456452,31.29880961407233,44.56168018803549,13.49791492910759,10.641595268784593,0.5,-0.8,-7.011326924717605,9.798618018228094,10.590015128593045,0.07945967421533572,19.597236036456188,0.15891934843067143,4.899309009114047,1.2248272522785117,6.740977923297302,1.37236642183463,11.923752872786267
UE,8,D. Robles,6.0,15.827777777777781,14.5,14.204081632653061,2.480356666666667,1.8666666666666671,3.6666666666666665,46.843075770532785,34.290351499352326,40.0888191166017,7.583696245002322,0.04045649859610382,0.09796602666312593,0.13842252525922974,87.82349874164123,100.82899840310594,43.47485345637196,0.12151796357970326,-0.15290596016564487,1.34185303514377,3.4087849564548054,14.361681539229453,16.684026602398756,35.714285714285715,39.54305799648506,0.7908611599297012,31.29346314325452,0.6987577639751552,0.19047619047619047,7.22283021735826,40.72055388370968,48.45745912161452,8.514488941265602,2.307498053410215,3.0,0.8333333333333334,0.9845835485444135,14.667983061037928,5.161734342739158,0.11210762331838564,4.889327687012644,0.03736920777279521,14.667983061037928,14.667983061037928,5.553498704183635,2.055659426177354,8.93025893025893
UE,9,M. Cabero,2.0,8.483333333333334,1.5,1.469387755102041,-0.33454000000000006,-0.4,0.5,-6.317995624933258,-7.347932464146924,5.466657152263868,-2.014827351312443,-0.004969115169114722,0.017086632308862645,0.012117517139747923,0.0,101.7625834893704,0.0,0.0999097662878403,-0.10834041661389775,0.0,0.5,3.9303307956971514,3.9303307956971514,,,,,,,0.5,0.0,0.0,0.0,100.0,0.0,-0.5,-5.510959783503014,0.0,0.0,0.0,100.0,1.0,0.0,0.0,5.651694162607314,0.0,11.107752758047452
UE,11,J. Abate,6.0,33.97222222222223,65.5,64.16326530612245,13.025979999999999,12.966666666666663,18.0,246.00372048325488,238.19547737942938,196.79965748149925,21.520211671093346,0.34920869865737014,0.2133056300785968,0.562514328735967,113.12790421610023,100.2619947221508,48.747368878229786,0.13464148877687063,1.0851043842244747,11.437699680511182,15.511339378083562,30.44745348192078,32.33576663711751,63.29113924050633,62.61927480916031,1.2523854961832062,42.05382890099327,1.0063254744105807,0.13924050632911392,42.84807721538228,59.48970813859647,30.728722319282717,3.947002013143075,5.834567528977731,1.7333333333333334,3.6666666666666665,1.070348853018328,27.936551626586354,26.32340179346253,0.20826658122396668,16.11724132303059,0.12015379685998077,11.819310303555767,1.074482754868706,5.6452245208839695,0.957738954240275,10.170450971759228
UE,15,T. Malaga,6.0,9.261111111111111,8.5,8.326530612244898,1.624253333333333,1.183333333333333,2.5,30.67503274282076,21.737633539767977,27.333285761319342,8.439240916470748,0.026074191188674666,0.057767183543261755,0.08384137473193642,91.64478364166601,100.52362229281059,46.10471797452176,0.12858601483348564,-0.06581634149657153,0.7667731629392971,2.1299867197875164,15.336965223261954,17.713225204046424,45.83333333333333,47.23837209302326,0.9447674418604651,38.78281622911694,0.8519003931847968,0.3333333333333333,2.7816537467700257,0.0,71.89967487227125,22.108685555039482,5.991639572689271,0.0,0.0,-1.6827105757666674,0.0,0.0,0.0,7.82477492081702,0.06775067750677508,7.82477492081702,23.474324762451058,6.902729043232449,1.7566207873963056,11.87070278252042
UE,18,D. Despi,3.0,3.1666666666666665,0.0,0.0,-0.27594,-0.3666666666666667,-0.3333333333333333,-5.211298238608486,-6.7356047588013475,-3.6444381015092455,-5.412420416190842,-0.004969115169114722,0.009172208784128598,0.004203093615013876,0.0,103.34600441583802,0.0,0.0632608606031095,-0.07672039500189702,-0.25559105431309903,0.2390438247011952,5.0338562591986165,7.019432894771405,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UE,21,M. Rosete,2.0,4.008333333333334,5.0,4.8979591836734695,1.45515,0.9000000000000004,1.0,27.48141129198789,16.532848044330585,10.933314304527736,15.182176039982192,0.00688259175170515,0.008503421253756333,0.015386013005461482,106.40944358312416,99.71938378622067,59.678931464565345,0.14720043421077375,0.017398065300426487,0.12779552715654952,1.2985657370517927,21.603580785405917,23.956551018828975,50.0,52.083333333333336,1.0416666666666667,52.083333333333336,1.0416666666666667,1.0,1.9224806201550388,0.0,52.016129032258064,47.98387096774194,0.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,38.50401914462785,0.0,0.0,0.0,0.0
