TEAM,NO.,PLAYER,GP,MPG,SP,aSP,DRE,GmSc,EFF,DRE+,GmSc+,EFF+,PER,OWS,DWS,WS,ORtg,DRtg,Floor%,Stop%,EWA,PIE,POS/G,POS%,USG%,EFG%,TS%,PPWS,eTS%,ePPWS,FTR,T/G,%Pass,%Shoot,%Fouled,%TO,AST/TO,Econ,PPR,AR,pAST%,hAST%,TOR,hTO%,STL%,BLK%,REB%,OREB%,DREB%
ADU,3,M. Montebon,2.0,21.025,29.5,29.5,-0.9124300000000005,-1.7499999999999987,-1.0,-20.21078800088055,-37.99207452824146,-12.30667653564352,-1.8034560598540048,-0.027665979469555707,0.05880984950740239,0.03114387003784668,50.01237327854394,82.86978321494396,21.54149500539959,0.14928527970239283,-0.26408772503326416,-6.41025641025641,9.054300745000653,32.283155355463236,39.79103675851489,14.705882352941178,21.83406113537118,0.4366812227074236,14.641288433382138,0.35056967572305,0.17647058823529413,24.139705882352942,48.7359122753579,35.211696618946085,7.767286018885166,8.285105086810843,1.0,1.5,-3.34287016909631,22.08895039304171,18.932670689859187,0.1519756838905775,22.08895039304171,0.1519756838905775,16.56671279478128,0.0,2.0679315514656467,2.0456957283316073,2.090656074009225
ADU,8,H. Demisana,2.0,5.008333333333333,13.5,13.5,-0.010985000000000245,0.8499999999999999,2.0,-0.24332333021675928,18.45329334228872,24.61335307128704,11.18329239366165,0.008731207334800737,0.01431947592899053,0.02305068326379127,47.836530374612806,81.8268217425455,28.269110593427715,0.17553149421273126,0.0018104372188279588,2.1367521367521367,1.8333333333333335,27.44133739563551,29.93600443160237,50.0,50.0,1.0,50.0,1.0,0.0,2.0,0.0,50.0,0.0,50.0,0.0,-1.0,-21.050070141339408,0.0,0.0,0.0,54.54545454545454,0.5,0.0,27.27272727272727,17.36236706937713,17.175674950351567,17.553162311897754
ADU,9,L. Perez,2.0,8.658333333333333,18.5,18.5,1.817255,2.3,4.0,40.253121388534105,49.932440808545955,49.22670614257408,17.74655792406523,0.029800900178728336,0.02412229198196876,0.053923192160697096,112.22314723830624,83.0568515709835,60.48649131281621,0.14457768854907954,0.05967407697432647,5.128205128205128,1.7718041434483658,15.340463306453913,17.316206605768066,50.0,50.0,1.0,50.0,1.0,0.0,4.9411764705882355,59.52380952380951,40.476190476190474,0.0,0.0,inf,0.5,4.058739863633296,28.21982338447845,13.290508361944845,0.2,0.0,0.0,0.0,0.0,12.553877055697368,9.93511130429383,15.230198098340544
ADU,10,C. Manzano,2.0,23.90833333333333,60.0,60.0,8.332965,9.599999999999998,17.5,184.57940777238528,208.41366598349614,215.3668393737616,30.138284795407618,0.13286330315859352,0.06893365830304841,0.20179696146164194,103.9417765137631,81.42104663418408,53.09111714465197,0.18574285946337496,0.45957014160882625,20.085470085470085,12.47038350809239,39.10097368999354,41.764952073265086,60.526315789473685,62.38447319778189,1.2476894639556377,54.788961038961034,1.166810717372515,0.3157894736842105,30.455882352941174,48.28585224529213,31.19266055045872,12.312892322549494,8.208594881699662,1.0,0.0,-3.6746520724250566,20.04749892717957,32.681518601231005,0.15802781289506954,20.04749892717957,0.15802781289506954,0.0,8.018999570871829,14.548320123660721,8.994929108714961,20.223763688385507
ADU,11,J. Barcelona,2.0,6.225,12.0,12.0,0.25341999999999987,0.3999999999999997,1.5,5.613381733593967,8.683902749312333,18.46001480346528,6.8061572034231395,0.014293820225762607,0.017082971861552033,0.03137679208731464,91.5223259332326,83.75957024763278,34.58017019237772,0.12689371304675906,-0.024861862098199957,-0.4273504273504274,1.3333333333333335,16.056705634442682,18.063793838748015,75.0,75.0,1.5,50.0,1.2,0.0,1.5,0.0,66.66666666666667,0.0,33.333333333333336,0.0,-0.5,-8.467933169307218,0.0,0.0,0.0,37.49999999999999,0.3333333333333333,0.0,0.0,6.984459577440197,6.909357861553743,7.061211880488989
ADU,15,R. Torres,2.0,16.958333333333336,41.5,41.5,6.892335,6.349999999999999,8.5,152.66872145375424,137.85695614533338,104.60675055296993,26.295945452513294,0.06791557794609723,0.04888272563500804,0.11679830358110527,100.2690215088605,81.43330695512759,45.71883239067323,0.18543432743993532,0.2611405389375171,10.256410256410255,8.519473981900452,37.66055172902527,42.967507569577435,52.94117647058824,51.60550458715596,1.0321100917431192,34.039334341906205,0.820419325432999,0.058823529411764705,18.948529411764703,46.56577415599534,44.85836243694219,3.2984090027163373,5.277454404346139,1.5,2.0,0.0,17.60672082791422,28.15799765350019,0.1336898395721925,11.737813885276148,0.08912655971479501,17.60672082791422,0.0,6.40957162696293,5.072521201553458,7.776007776007774
ADU,18,J. Erolon,2.0,18.525,40.0,40.0,2.2900799999999992,1.3000000000000003,4.5,50.72643532660751,28.222683935265113,55.38004441039585,9.44109124678094,0.021877738673910005,0.05337770105294621,0.07525543972685622,75.0173597679855,81.45235350359836,34.62510084904275,0.1849550194213026,-0.025417198660082664,0.4273504273504274,10.877594514832342,44.018142662689606,53.254306974865536,29.545454545454547,34.305317324185246,0.6861063464837049,25.54278416347382,0.5856515373352855,0.13636363636363635,26.139705882352942,45.00703234880449,42.0815752461322,7.172995780590717,5.738396624472574,1.3333333333333333,1.5,-0.9484999366430493,18.38641803822402,27.82124847852548,0.13192612137203166,13.789813528668013,0.09894459102902374,9.19320901911201,0.0,7.041013906002465,2.3217680263520677,11.863979475315508
ADU,20,E. Anabo,2.0,19.78333333333333,27.5,27.5,1.41378,-0.09999999999999987,2.0,31.31594517923007,-2.1709756873280823,24.61335307128704,3.6763516498815028,0.00452332741927989,0.05680116243218863,0.06132448985146852,58.77497217081803,81.62438320347526,31.846478459000206,0.1806258773344573,-0.14062206619553325,-1.7094017094017095,6.03674664178106,22.874970641683223,27.51022971698259,16.666666666666664,27.95527156549521,0.5591054313099042,17.93032786885246,0.4369538077403246,0.8888888888888888,13.441176470588236,21.881838074398246,33.479212253829324,37.199124726477024,7.439824945295404,0.5,0.5,-3.552679627898058,8.282607001251948,4.816568997350887,0.06443298969072166,16.565214002503897,0.1288659793814433,16.565214002503897,0.0,8.790886780704003,4.348180558197679,13.33123489821047
ADU,21,J. Medina,2.0,17.741666666666667,23.0,23.0,1.099785,0.8500000000000001,1.5,24.360796424436295,18.453293342288728,18.46001480346528,4.281402390697652,0.005301191695576892,0.04853612726943681,0.0538373189650137,69.03095009730944,83.90322451325979,30.612433539217903,0.12327864118576203,-0.115428476867369,0.4273504273504274,5.2107225605404635,22.017124568383757,27.464772501656796,29.166666666666668,29.166666666666668,0.5833333333333334,18.421052631578945,0.45161290322580644,0.0,12.382352941176471,47.50593824228027,48.45605700712589,0.0,4.038004750593824,2.0,1.0,0.9903782804873165,19.19119639131734,12.109591805842879,0.13333333333333333,9.59559819565867,0.06666666666666667,9.59559819565867,0.0,3.675945024199971,2.4242791557447836,4.955120032621207
ADU,23,M. Ojarikre,2.0,12.2,22.5,22.5,1.779615,1.399999999999999,5.5,39.41937626797346,30.393659622593173,67.68672094603936,9.474270212404468,0.011398467941103088,0.036584173573564034,0.04798264151466712,59.427949205339246,79.47858838024166,32.613146706631134,0.23462498728839273,-0.016336222297179594,2.1367521367521367,2.886666666666667,17.73755974783511,19.785776808786046,50.0,45.04504504504504,0.9009009009009008,45.04504504504504,0.9009009009009008,0.25,3.625,0.0,55.172413793103445,17.24137931034483,27.586206896551722,0.0,-1.0,-8.641456389989743,0.0,0.0,0.0,34.6420323325635,0.3105590062111801,0.0,51.963048498845254,16.03706343549537,7.050943063634761,25.220680958385877
