TEAM,NO.,PLAYER,GP,MINS,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,GW
ADU,3,M. Montebon,5.0,107.66666666666666,35.0,1.0,16.0,17.0,13.0,12.0,6.0,2.0,8.0,10.0,46.0,21.73913043478261,4.0,20.0,20.0,6.0,26.0,23.076923076923077,9.0,14.0,64.28571428571429,9.0,12.0,-25.0,1.0
ADU,8,H. Demisana,4.0,21.0,4.0,4.0,3.0,7.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,33.33333333333333,2.0,4.0,50.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
ADU,9,L. Perez,5.0,38.28333333333334,15.0,4.0,7.0,11.0,1.0,1.0,0.0,0.0,0.0,6.0,10.0,60.0,6.0,10.0,60.0,0.0,0.0,0.0,3.0,3.0,100.0,4.0,4.0,-11.0,1.0
ADU,10,C. Manzano,5.0,111.28333333333332,52.0,9.0,17.0,26.0,10.0,14.0,2.0,4.0,6.0,22.0,42.0,52.38095238095239,21.0,38.0,55.26315789473685,1.0,4.0,25.0,7.0,10.0,70.0,16.0,16.0,17.0,1.0
ADU,11,J. Barcelona,5.0,33.833333333333336,3.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,14.285714285714285,0.0,6.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,4.0,1.0,-12.0,1.0
ADU,15,R. Torres,5.0,70.16666666666667,28.0,2.0,5.0,7.0,6.0,7.0,3.0,0.0,3.0,12.0,30.0,40.0,9.0,15.0,60.0,3.0,15.0,20.0,1.0,3.0,33.33333333333333,5.0,4.0,-10.0,1.0
ADU,18,J. Erolon,5.0,110.66666666666669,52.0,1.0,7.0,8.0,15.0,6.0,2.0,0.0,2.0,18.0,52.0,34.61538461538461,8.0,25.0,32.0,10.0,27.0,37.03703703703704,6.0,9.0,66.66666666666666,12.0,8.0,2.0,1.0
ADU,19,J. Jaymalin,3.0,9.5,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,1.0,7.0,0.0
ADU,20,E. Anabo,5.0,103.48333333333336,22.0,10.0,18.0,28.0,8.0,6.0,9.0,0.0,9.0,5.0,30.0,16.666666666666664,2.0,10.0,20.0,3.0,20.0,15.0,9.0,14.0,64.28571428571429,11.0,10.0,-7.0,1.0
ADU,21,J. Medina,5.0,93.55,18.0,2.0,6.0,8.0,3.0,4.0,4.0,0.0,4.0,7.0,23.0,30.434782608695656,3.0,10.0,30.0,4.0,13.0,30.76923076923077,0.0,0.0,0.0,7.0,6.0,-38.0,1.0
ADU,23,M. Ojarikre,5.0,89.99999999999999,23.0,18.0,24.0,42.0,3.0,7.0,1.0,6.0,7.0,9.0,15.0,60.0,9.0,15.0,60.0,0.0,0.0,0.0,5.0,9.0,55.55555555555556,9.0,10.0,-26.0,1.0
ADU,25,K. Cañete,3.0,5.4,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
ADU,27,A. Fransman,5.0,88.95,23.0,6.0,24.0,30.0,4.0,12.0,2.0,0.0,2.0,7.0,33.0,21.21212121212121,4.0,19.0,21.052631578947366,3.0,14.0,21.428571428571427,6.0,10.0,60.0,8.0,7.0,-9.0,1.0
