TEAM,NO.,PLAYER,GP,MINS,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,GW
ADU,3,M. Montebon,11.0,231.21666666666667,89.0,7.0,25.0,32.0,34.0,20.0,13.0,2.0,15.0,28.0,97.0,28.865979381443296,12.0,44.0,27.27272727272727,16.0,53.0,30.18867924528302,17.0,23.0,73.91304347826086,19.0,20.0,13.0,5.0
ADU,8,H. Demisana,9.0,33.13333333333333,8.0,5.0,5.0,10.0,1.0,5.0,1.0,1.0,2.0,4.0,13.0,30.76923076923077,4.0,10.0,40.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,-9.0,4.0
ADU,9,L. Perez,11.0,82.08333333333334,21.0,5.0,11.0,16.0,2.0,2.0,1.0,6.0,7.0,9.0,14.0,64.28571428571429,9.0,14.0,64.28571428571429,0.0,0.0,0.0,3.0,3.0,100.0,18.0,4.0,-7.0,5.0
ADU,10,C. Manzano,11.0,270.76666666666665,134.0,29.0,47.0,76.0,24.0,27.0,14.0,10.0,24.0,54.0,112.0,48.214285714285715,52.0,102.0,50.98039215686274,2.0,10.0,20.0,24.0,33.0,72.72727272727273,30.0,41.0,72.0,5.0
ADU,11,J. Barcelona,10.0,41.516666666666666,4.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,11.11111111111111,0.0,7.0,0.0,1.0,2.0,50.0,1.0,2.0,50.0,6.0,3.0,-15.0,5.0
ADU,15,R. Torres,11.0,182.03333333333333,110.0,5.0,16.0,21.0,14.0,14.0,5.0,0.0,5.0,38.0,90.0,42.22222222222222,23.0,45.0,51.11111111111111,15.0,45.0,33.33333333333333,19.0,22.0,86.36363636363636,12.0,19.0,19.0,5.0
ADU,18,J. Erolon,11.0,235.81666666666663,87.0,3.0,17.0,20.0,31.0,19.0,11.0,1.0,12.0,30.0,97.0,30.927835051546392,18.0,51.0,35.294117647058826,12.0,46.0,26.08695652173913,15.0,22.0,68.18181818181817,25.0,21.0,22.0,5.0
ADU,19,J. Jaymalin,9.0,23.116666666666667,5.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,5.0,20.0,0.0,1.0,0.0,1.0,4.0,25.0,2.0,2.0,100.0,5.0,1.0,3.0,4.0
ADU,20,E. Anabo,11.0,225.51666666666668,60.0,22.0,45.0,67.0,27.0,15.0,17.0,1.0,18.0,16.0,58.0,27.586206896551722,5.0,17.0,29.411764705882355,11.0,41.0,26.82926829268293,17.0,31.0,54.83870967741935,18.0,27.0,-3.0,5.0
ADU,21,J. Medina,11.0,228.95,58.0,6.0,25.0,31.0,8.0,5.0,8.0,5.0,13.0,22.0,71.0,30.985915492957744,11.0,25.0,44.0,11.0,46.0,23.91304347826087,3.0,4.0,75.0,15.0,14.0,-9.0,5.0
ADU,23,M. Ojarikre,11.0,241.44999999999996,43.0,37.0,57.0,94.0,6.0,13.0,4.0,17.0,21.0,18.0,36.0,50.0,18.0,36.0,50.0,0.0,0.0,0.0,7.0,18.0,38.88888888888889,26.0,18.0,-33.0,5.0
ADU,25,K. Cañete,8.0,18.766666666666666,8.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,5.0,60.0,1.0,1.0,100.0,2.0,4.0,50.0,0.0,0.0,0.0,5.0,0.0,-10.0,4.0
ADU,27,A. Fransman,11.0,171.5,62.0,12.0,39.0,51.0,12.0,19.0,6.0,2.0,8.0,19.0,73.0,26.027397260273972,11.0,41.0,26.82926829268293,8.0,32.0,25.0,16.0,22.0,72.72727272727273,13.0,14.0,-36.0,5.0
ADU,30,C. Ronzone,9.0,30.48333333333333,1.0,1.0,3.0,4.0,3.0,5.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,4.0,2.0,-16.0,4.0
ADU,32,A. Ronzone,11.0,183.66666666666663,28.0,8.0,13.0,21.0,7.0,7.0,7.0,1.0,8.0,10.0,30.0,33.33333333333333,5.0,9.0,55.55555555555556,5.0,21.0,23.809523809523807,3.0,4.0,75.0,22.0,4.0,6.0,5.0
ADU,33,J. Tumaneng,10.0,48.71666666666666,6.0,3.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,2.0,6.0,33.33333333333333,2.0,6.0,33.33333333333333,0.0,0.0,0.0,2.0,5.0,40.0,5.0,4.0,-2.0,4.0
ATENEO,1,K. Ladi,11.0,332.8,157.0,27.0,52.0,79.0,18.0,16.0,8.0,6.0,14.0,58.0,161.0,36.024844720496894,40.0,91.0,43.956043956043956,18.0,70.0,25.71428571428571,23.0,28.0,82.14285714285714,25.0,33.0,7.0,5.0
ATENEO,2,K. Gamber,5.0,22.433333333333337,3.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,14.285714285714285,0.0,3.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,3.0,0.0,-8.0,3.0
ATENEO,3,A. Bongo,11.0,208.35,31.0,11.0,19.0,30.0,10.0,5.0,6.0,1.0,7.0,10.0,48.0,20.833333333333336,7.0,15.0,46.666666666666664,3.0,33.0,9.090909090909092,8.0,12.0,66.66666666666666,21.0,14.0,-19.0,5.0
ATENEO,7,I. Espinosa,11.0,169.25,71.0,4.0,16.0,20.0,19.0,13.0,5.0,0.0,5.0,19.0,64.0,29.6875,11.0,38.0,28.947368421052634,8.0,26.0,30.76923076923077,25.0,33.0,75.75757575757575,24.0,29.0,-14.0,5.0
ATENEO,9,J. Bahay,10.0,220.4,65.0,4.0,24.0,28.0,42.0,14.0,16.0,0.0,16.0,20.0,78.0,25.64102564102564,5.0,24.0,20.833333333333336,15.0,54.0,27.77777777777778,10.0,11.0,90.9090909090909,18.0,23.0,-14.0,5.0
ATENEO,10,S. Tuano,11.0,235.11666666666665,92.0,14.0,16.0,30.0,22.0,17.0,7.0,1.0,8.0,30.0,76.0,39.473684210526315,28.0,63.0,44.44444444444444,2.0,13.0,15.384615384615385,30.0,47.0,63.829787234042556,18.0,36.0,-26.0,5.0
ATENEO,14,D. Adili,8.0,183.9,66.0,24.0,43.0,67.0,6.0,14.0,6.0,4.0,10.0,29.0,71.0,40.845070422535215,29.0,70.0,41.42857142857143,0.0,1.0,0.0,8.0,19.0,42.10526315789473,26.0,23.0,-3.0,5.0
ATENEO,15,J. Lazo,11.0,182.48333333333335,67.0,2.0,10.0,12.0,12.0,9.0,10.0,1.0,11.0,24.0,60.0,40.0,9.0,14.0,64.28571428571429,15.0,46.0,32.608695652173914,4.0,8.0,50.0,17.0,10.0,26.0,5.0
ATENEO,16,J. Lazaro,11.0,204.41666666666669,44.0,18.0,29.0,47.0,9.0,4.0,5.0,2.0,7.0,18.0,62.0,29.03225806451613,17.0,60.0,28.333333333333332,1.0,2.0,50.0,7.0,13.0,53.84615384615385,22.0,14.0,-37.0,5.0
ATENEO,18,T. Ebdane,1.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ATENEO,19,J. Espina,2.0,44.0,22.0,1.0,6.0,7.0,6.0,1.0,1.0,0.0,1.0,8.0,15.0,53.333333333333336,3.0,6.0,50.0,5.0,9.0,55.55555555555556,1.0,4.0,25.0,1.0,3.0,3.0,2.0
ATENEO,19,W. Espina,9.0,158.96666666666667,34.0,12.0,10.0,22.0,10.0,9.0,6.0,2.0,8.0,15.0,41.0,36.58536585365854,13.0,23.0,56.52173913043478,2.0,18.0,11.11111111111111,2.0,4.0,50.0,12.0,11.0,-29.0,3.0
ATENEO,22,K. Ong,5.0,19.28333333333333,3.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,16.666666666666664,1.0,4.0,25.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,3.0
ATENEO,23,L. Nieto,4.0,10.7,2.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,-4.0,2.0
ATENEO,24,D. Escobar,11.0,294.0833333333333,117.0,30.0,57.0,87.0,32.0,12.0,23.0,2.0,25.0,42.0,111.0,37.83783783783784,37.0,85.0,43.529411764705884,5.0,26.0,19.230769230769234,28.0,47.0,59.57446808510638,30.0,35.0,2.0,5.0
ATENEO,25,A. Cainglet,1.0,0.85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ATENEO,30,L. Fjellvang,8.0,36.16666666666667,11.0,2.0,4.0,6.0,0.0,4.0,2.0,0.0,2.0,4.0,8.0,50.0,2.0,4.0,50.0,2.0,4.0,50.0,1.0,2.0,50.0,10.0,2.0,-4.0,3.0
FEU,3,J. Bautista,12.0,344.83333333333326,173.0,6.0,23.0,29.0,16.0,20.0,13.0,2.0,15.0,61.0,142.0,42.95774647887324,33.0,61.0,54.09836065573771,28.0,81.0,34.5679012345679,23.0,31.0,74.19354838709677,27.0,33.0,7.0,5.0
FEU,4,A. Macapagal,8.0,20.53333333333333,2.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0
FEU,5,J. Daa,11.0,222.66666666666669,56.0,17.0,17.0,34.0,9.0,8.0,11.0,1.0,12.0,22.0,48.0,45.83333333333333,17.0,33.0,51.515151515151516,5.0,15.0,33.33333333333333,7.0,16.0,43.75,16.0,12.0,32.0,4.0
FEU,6,N. Owens,12.0,264.66666666666674,61.0,11.0,18.0,29.0,5.0,10.0,6.0,0.0,6.0,18.0,56.0,32.142857142857146,9.0,16.0,56.25,9.0,40.0,22.5,16.0,18.0,88.88888888888889,24.0,14.0,-89.0,5.0
FEU,10,R. Montemayor,11.0,111.83333333333333,32.0,4.0,10.0,14.0,1.0,1.0,4.0,0.0,4.0,13.0,29.0,44.827586206896555,11.0,18.0,61.111111111111114,2.0,11.0,18.181818181818183,4.0,7.0,57.14285714285714,15.0,4.0,5.0,5.0
FEU,11,J. Jones,7.0,32.93333333333334,4.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,25.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,50.0,5.0,1.0,-7.0,4.0
FEU,13,J. Pasaol,12.0,362.08333333333337,191.0,9.0,43.0,52.0,88.0,39.0,21.0,6.0,27.0,69.0,177.0,38.983050847457626,58.0,129.0,44.96124031007752,11.0,48.0,22.916666666666664,42.0,59.0,71.1864406779661,20.0,54.0,34.0,5.0
