TEAM,NO.,PLAYER,GP,MINS,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,GW
ADU,3,M. Montebon,13.0,278.46666666666664,107.0,7.0,29.0,36.0,41.0,23.0,15.0,2.0,17.0,34.0,113.0,30.08849557522124,17.0,52.0,32.69230769230769,17.0,61.0,27.86885245901639,22.0,30.0,73.33333333333333,24.0,24.0,0.0,6.0
ADU,8,H. Demisana,10.0,33.7,8.0,5.0,5.0,10.0,1.0,5.0,1.0,1.0,2.0,4.0,13.0,30.76923076923077,4.0,10.0,40.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,-11.0,5.0
ADU,9,L. Perez,13.0,96.56666666666666,21.0,5.0,13.0,18.0,2.0,2.0,1.0,7.0,8.0,9.0,14.0,64.28571428571429,9.0,14.0,64.28571428571429,0.0,0.0,0.0,3.0,3.0,100.0,20.0,4.0,8.0,6.0
ADU,10,C. Manzano,13.0,328.65,157.0,32.0,57.0,89.0,30.0,30.0,17.0,10.0,27.0,64.0,128.0,50.0,62.0,117.0,52.991452991452995,2.0,11.0,18.181818181818183,27.0,40.0,67.5,38.0,51.0,81.0,6.0
ADU,11,J. Barcelona,11.0,41.68333333333333,4.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,11.11111111111111,0.0,7.0,0.0,1.0,2.0,50.0,1.0,2.0,50.0,6.0,3.0,-15.0,6.0
ADU,15,R. Torres,13.0,221.35,139.0,5.0,19.0,24.0,15.0,17.0,7.0,1.0,8.0,46.0,113.0,40.707964601769916,28.0,56.0,50.0,18.0,57.0,31.57894736842105,29.0,35.0,82.85714285714286,14.0,24.0,14.0,6.0
ADU,18,J. Erolon,13.0,283.43333333333334,124.0,3.0,21.0,24.0,37.0,21.0,12.0,1.0,13.0,41.0,125.0,32.800000000000004,19.0,57.0,33.33333333333333,22.0,68.0,32.35294117647059,20.0,27.0,74.07407407407408,29.0,25.0,50.0,6.0
ADU,19,J. Jaymalin,10.0,24.75,5.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,5.0,20.0,0.0,1.0,0.0,1.0,4.0,25.0,2.0,2.0,100.0,5.0,1.0,3.0,5.0
ADU,20,E. Anabo,13.0,259.3,63.0,23.0,49.0,72.0,29.0,16.0,18.0,1.0,19.0,17.0,68.0,25.0,6.0,20.0,30.0,11.0,48.0,22.916666666666664,18.0,33.0,54.54545454545454,23.0,28.0,-19.0,6.0
ADU,21,J. Medina,13.0,264.75,58.0,10.0,27.0,37.0,10.0,6.0,11.0,6.0,17.0,22.0,81.0,27.160493827160494,11.0,29.0,37.93103448275862,11.0,52.0,21.153846153846153,3.0,4.0,75.0,16.0,16.0,7.0,6.0
